                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6099,                 2.1191,                 1.2975,                 0.8231,                0.68182,                0.71461,                0.32128,                 1.9037,                 2.0027,                 1.3844,                0.00042,                0.00042,                0.00042
